Series,Date,Values
T2577,2001-04,0.0
T2577,2001-05,0.0
T2577,2001-06,7.0
T2577,2001-07,0.0
T2577,2001-08,1.0
T2577,2001-09,3.0
T2577,2001-10,3.0
T2577,2001-11,1.0
T2577,2001-12,0.0
T2577,2002-01,3.0
T2577,2002-02,1.0
T2577,2002-03,0.0
T2578,1998-01,5.0
T2578,1998-02,0.0
T2578,1998-03,0.0
T2578,1998-04,0.0
T2578,1998-05,5.0
T2578,1998-06,0.0
T2578,1998-07,0.0
T2578,1998-08,0.0
T2578,1998-09,5.0
T2578,1998-10,0.0
T2578,1998-11,0.0
T2578,1998-12,0.0
T2578,1999-01,0.0
T2578,1999-02,0.0
T2578,1999-03,0.0
T2578,1999-04,0.0
T2578,1999-05,0.0
T2578,1999-06,0.0
T2578,1999-07,0.0
T2578,1999-08,0.0
T2578,1999-09,0.0
T2578,1999-10,0.0
T2578,1999-11,0.0
T2578,1999-12,5.0
T2578,2000-01,5.0
T2578,2000-02,0.0
T2578,2000-03,0.0
T2578,2000-04,0.0
T2578,2000-05,5.0
T2578,2000-06,5.0
T2578,2000-07,0.0
T2578,2000-08,0.0
T2578,2000-09,5.0
T2578,2000-10,0.0
T2578,2000-11,0.0
T2578,2000-12,0.0
T2578,2001-01,0.0
T2578,2001-02,5.0
T2578,2001-03,0.0
T2578,2001-04,0.0
T2578,2001-05,0.0
T2578,2001-06,10.0
T2578,2001-07,0.0
T2578,2001-08,5.0
T2578,2001-09,0.0
T2578,2001-10,15.0
T2578,2001-11,0.0
T2578,2001-12,0.0
T2578,2002-01,0.0
T2578,2002-02,0.0
T2578,2002-03,0.0
T2579,1998-01,10.0
T2579,1998-02,0.0
T2579,1998-03,0.0
T2579,1998-04,0.0
T2579,1998-05,5.0
T2579,1998-06,0.0
T2579,1998-07,0.0
T2579,1998-08,0.0
T2579,1998-09,5.0
T2579,1998-10,0.0
T2579,1998-11,0.0
T2579,1998-12,5.0
T2579,1999-01,5.0
T2579,1999-02,0.0
T2579,1999-03,0.0
T2579,1999-04,0.0
T2579,1999-05,0.0
T2579,1999-06,5.0
T2579,1999-07,5.0
T2579,1999-08,0.0
T2579,1999-09,0.0
T2579,1999-10,0.0
T2579,1999-11,0.0
T2579,1999-12,5.0
T2579,2000-01,5.0
T2579,2000-02,0.0
T2579,2000-03,0.0
T2579,2000-04,0.0
T2579,2000-05,0.0
T2579,2000-06,5.0
T2579,2000-07,0.0
T2579,2000-08,0.0
T2579,2000-09,5.0
T2579,2000-10,0.0
T2579,2000-11,0.0
T2579,2000-12,0.0
T2579,2001-01,0.0
T2579,2001-02,5.0
T2579,2001-03,0.0
T2579,2001-04,5.0
T2579,2001-05,0.0
T2579,2001-06,0.0
T2579,2001-07,0.0
T2579,2001-08,5.0
T2579,2001-09,0.0
T2579,2001-10,0.0
T2579,2001-11,0.0
T2579,2001-12,0.0
T2579,2002-01,0.0
T2579,2002-02,0.0
T2579,2002-03,0.0
T2580,1998-01,2.0
T2580,1998-02,2.0
T2580,1998-03,0.0
T2580,1998-04,2.0
T2580,1998-05,5.0
T2580,1998-06,10.0
T2580,1998-07,4.0
T2580,1998-08,2.0
T2580,1998-09,0.0
T2580,1998-10,1.0
T2580,1998-11,1.0
T2580,1998-12,0.0
T2580,1999-01,1.0
T2580,1999-02,0.0
T2580,1999-03,2.0
T2580,1999-04,0.0
T2580,1999-05,1.0
T2580,1999-06,4.0
T2580,1999-07,0.0
T2580,1999-08,4.0
T2580,1999-09,1.0
T2580,1999-10,4.0
T2580,1999-11,1.0
T2580,1999-12,0.0
T2580,2000-01,0.0
T2580,2000-02,3.0
T2580,2000-03,0.0
T2580,2000-04,1.0
T2580,2000-05,0.0
T2580,2000-06,4.0
T2580,2000-07,3.0
T2580,2000-08,1.0
T2580,2000-09,0.0
T2580,2000-10,2.0
T2580,2000-11,1.0
T2580,2000-12,1.0
T2580,2001-01,1.0
T2580,2001-02,1.0
T2580,2001-03,2.0
T2580,2001-04,3.0
T2580,2001-05,3.0
T2580,2001-06,0.0
T2580,2001-07,2.0
T2580,2001-08,0.0
T2580,2001-09,0.0
T2580,2001-10,0.0
T2580,2001-11,0.0
T2580,2001-12,0.0
T2580,2002-01,0.0
T2580,2002-02,0.0
T2580,2002-03,0.0
T2581,1998-01,0.0
T2581,1998-02,1.0
T2581,1998-03,2.0
T2581,1998-04,1.0
T2581,1998-05,0.0
T2581,1998-06,1.0
T2581,1998-07,1.0
T2581,1998-08,0.0
T2581,1998-09,4.0
T2581,1998-10,4.0
T2581,1998-11,2.0
T2581,1998-12,3.0
T2581,1999-01,2.0
T2581,1999-02,5.0
T2581,1999-03,1.0
T2581,1999-04,3.0
T2581,1999-05,0.0
T2581,1999-06,1.0
T2581,1999-07,0.0
T2581,1999-08,2.0
T2581,1999-09,0.0
T2581,1999-10,1.0
T2581,1999-11,1.0
T2581,1999-12,4.0
T2581,2000-01,0.0
T2581,2000-02,0.0
T2581,2000-03,2.0
T2581,2000-04,0.0
T2581,2000-05,0.0
T2581,2000-06,7.0
T2581,2000-07,4.0
T2581,2000-08,1.0
T2581,2000-09,3.0
T2581,2000-10,2.0
T2581,2000-11,2.0
T2581,2000-12,2.0
T2581,2001-01,0.0
T2581,2001-02,1.0
T2581,2001-03,0.0
T2581,2001-04,0.0
T2581,2001-05,1.0
T2581,2001-06,2.0
T2581,2001-07,1.0
T2581,2001-08,4.0
T2581,2001-09,0.0
T2581,2001-10,1.0
T2581,2001-11,1.0
T2581,2001-12,0.0
T2581,2002-01,2.0
T2581,2002-02,0.0
T2581,2002-03,0.0
T2582,1998-01,2.0
T2582,1998-02,4.0
T2582,1998-03,0.0
T2582,1998-04,1.0
T2582,1998-05,0.0
T2582,1998-06,0.0
T2582,1998-07,5.0
T2582,1998-08,3.0
T2582,1998-09,1.0
T2582,1998-10,1.0
T2582,1998-11,1.0
T2582,1998-12,5.0
T2582,1999-01,2.0
T2582,1999-02,2.0
T2582,1999-03,1.0
T2582,1999-04,3.0
T2582,1999-05,3.0
T2582,1999-06,0.0
T2582,1999-07,1.0
T2582,1999-08,1.0
T2582,1999-09,0.0
T2582,1999-10,0.0
T2582,1999-11,1.0
T2582,1999-12,0.0
T2582,2000-01,3.0
T2582,2000-02,2.0
T2582,2000-03,1.0
T2582,2000-04,2.0
T2582,2000-05,2.0
T2582,2000-06,1.0
T2582,2000-07,2.0
T2582,2000-08,0.0
T2582,2000-09,0.0
T2582,2000-10,1.0
T2582,2000-11,0.0
T2582,2000-12,1.0
T2582,2001-01,0.0
T2582,2001-02,1.0
T2582,2001-03,0.0
T2582,2001-04,1.0
T2582,2001-05,3.0
T2582,2001-06,4.0
T2582,2001-07,0.0
T2582,2001-08,1.0
T2582,2001-09,2.0
T2582,2001-10,0.0
T2582,2001-11,3.0
T2582,2001-12,1.0
T2582,2002-01,2.0
T2582,2002-02,1.0
T2582,2002-03,4.0
T2583,1998-01,10.0
T2583,1998-02,10.0
T2583,1998-03,4.0
T2583,1998-04,1.0
T2583,1998-05,4.0
T2583,1998-06,1.0
T2583,1998-07,3.0
T2583,1998-08,4.0
T2583,1998-09,2.0
T2583,1998-10,1.0
T2583,1998-11,0.0
T2583,1998-12,0.0
T2583,1999-01,2.0
T2583,1999-02,1.0
T2583,1999-03,0.0
T2583,1999-04,2.0
T2583,1999-05,0.0
T2583,1999-06,1.0
T2583,1999-07,2.0
T2583,1999-08,0.0
T2583,1999-09,0.0
T2583,1999-10,4.0
T2583,1999-11,0.0
T2583,1999-12,0.0
T2583,2000-01,1.0
T2583,2000-02,0.0
T2583,2000-03,1.0
T2583,2000-04,1.0
T2583,2000-05,0.0
T2583,2000-06,0.0
T2583,2000-07,2.0
T2583,2000-08,2.0
T2583,2000-09,2.0
T2583,2000-10,0.0
T2583,2000-11,0.0
T2583,2000-12,0.0
T2583,2001-01,1.0
T2583,2001-02,0.0
T2583,2001-03,2.0
T2583,2001-04,0.0
T2583,2001-05,1.0
T2583,2001-06,1.0
T2583,2001-07,1.0
T2583,2001-08,2.0
T2583,2001-09,0.0
T2583,2001-10,1.0
T2583,2001-11,2.0
T2583,2001-12,1.0
T2583,2002-01,0.0
T2583,2002-02,1.0
T2583,2002-03,1.0
T2584,1998-01,3.0
T2584,1998-02,2.0
T2584,1998-03,0.0
T2584,1998-04,2.0
T2584,1998-05,2.0
T2584,1998-06,6.0
T2584,1998-07,4.0
T2584,1998-08,0.0
T2584,1998-09,1.0
T2584,1998-10,1.0
T2584,1998-11,0.0
T2584,1998-12,0.0
T2584,1999-01,1.0
T2584,1999-02,0.0
T2584,1999-03,4.0
T2584,1999-04,3.0
T2584,1999-05,1.0
T2584,1999-06,4.0
T2584,1999-07,3.0
T2584,1999-08,0.0
T2584,1999-09,4.0
T2584,1999-10,4.0
T2584,1999-11,3.0
T2584,1999-12,1.0
T2584,2000-01,1.0
T2584,2000-02,1.0
T2584,2000-03,1.0
T2584,2000-04,0.0
T2584,2000-05,0.0
T2584,2000-06,2.0
T2584,2000-07,1.0
T2584,2000-08,0.0
T2584,2000-09,5.0
T2584,2000-10,0.0
T2584,2000-11,0.0
T2584,2000-12,0.0
T2584,2001-01,0.0
T2584,2001-02,0.0
T2584,2001-03,3.0
T2584,2001-04,5.0
T2584,2001-05,0.0
T2584,2001-06,1.0
T2584,2001-07,0.0
T2584,2001-08,3.0
T2584,2001-09,0.0
T2584,2001-10,1.0
T2584,2001-11,0.0
T2584,2001-12,0.0
T2584,2002-01,1.0
T2584,2002-02,0.0
T2584,2002-03,1.0
T2585,1998-01,5.0
T2585,1998-02,4.0
T2585,1998-03,3.0
T2585,1998-04,1.0
T2585,1998-05,2.0
T2585,1998-06,3.0
T2585,1998-07,1.0
T2585,1998-08,1.0
T2585,1998-09,1.0
T2585,1998-10,1.0
T2585,1998-11,1.0
T2585,1998-12,2.0
T2585,1999-01,0.0
T2585,1999-02,1.0
T2585,1999-03,5.0
T2585,1999-04,2.0
T2585,1999-05,3.0
T2585,1999-06,0.0
T2585,1999-07,1.0
T2585,1999-08,2.0
T2585,1999-09,2.0
T2585,1999-10,1.0
T2585,1999-11,3.0
T2585,1999-12,2.0
T2585,2000-01,1.0
T2585,2000-02,3.0
T2585,2000-03,0.0
T2585,2000-04,0.0
T2585,2000-05,3.0
T2585,2000-06,1.0
T2585,2000-07,1.0
T2585,2000-08,2.0
T2585,2000-09,0.0
T2585,2000-10,2.0
T2585,2000-11,0.0
T2585,2000-12,1.0
T2585,2001-01,0.0
T2585,2001-02,0.0
T2585,2001-03,5.0
T2585,2001-04,1.0
T2585,2001-05,0.0
T2585,2001-06,1.0
T2585,2001-07,0.0
T2585,2001-08,1.0
T2585,2001-09,1.0
T2585,2001-10,1.0
T2585,2001-11,0.0
T2585,2001-12,0.0
T2585,2002-01,0.0
T2585,2002-02,4.0
T2585,2002-03,0.0
T2586,1998-01,5.0
T2586,1998-02,3.0
T2586,1998-03,6.0
T2586,1998-04,4.0
T2586,1998-05,3.0
T2586,1998-06,2.0
T2586,1998-07,3.0
T2586,1998-08,0.0
T2586,1998-09,2.0
T2586,1998-10,1.0
T2586,1998-11,1.0
T2586,1998-12,3.0
T2586,1999-01,1.0
T2586,1999-02,4.0
T2586,1999-03,3.0
T2586,1999-04,4.0
T2586,1999-05,3.0
T2586,1999-06,6.0
T2586,1999-07,1.0
T2586,1999-08,1.0
T2586,1999-09,0.0
T2586,1999-10,2.0
T2586,1999-11,3.0
T2586,1999-12,0.0
T2586,2000-01,4.0
T2586,2000-02,0.0
T2586,2000-03,0.0
T2586,2000-04,1.0
T2586,2000-05,0.0
T2586,2000-06,0.0
T2586,2000-07,0.0
T2586,2000-08,1.0
T2586,2000-09,0.0
T2586,2000-10,0.0
T2586,2000-11,2.0
T2586,2000-12,0.0
T2586,2001-01,0.0
T2586,2001-02,1.0
T2586,2001-03,3.0
T2586,2001-04,0.0
T2586,2001-05,1.0
T2586,2001-06,0.0
T2586,2001-07,0.0
T2586,2001-08,1.0
T2586,2001-09,0.0
T2586,2001-10,0.0
T2586,2001-11,0.0
T2586,2001-12,0.0
T2586,2002-01,0.0
T2586,2002-02,0.0
T2586,2002-03,0.0
T2587,1998-01,0.0
T2587,1998-02,0.0
T2587,1998-03,0.0
T2587,1998-04,0.0
T2587,1998-05,0.0
T2587,1998-06,0.0
T2587,1998-07,0.0
T2587,1998-08,0.0
T2587,1998-09,0.0
T2587,1998-10,0.0
T2587,1998-11,0.0
T2587,1998-12,0.0
T2587,1999-01,0.0
T2587,1999-02,0.0
T2587,1999-03,0.0
T2587,1999-04,18.0
T2587,1999-05,0.0
T2587,1999-06,0.0
T2587,1999-07,0.0
T2587,1999-08,0.0
T2587,1999-09,0.0
T2587,1999-10,0.0
T2587,1999-11,0.0
T2587,1999-12,0.0
T2587,2000-01,18.0
T2587,2000-02,18.0
T2587,2000-03,0.0
T2587,2000-04,0.0
T2587,2000-05,0.0
T2587,2000-06,0.0
T2587,2000-07,0.0
T2587,2000-08,0.0
T2587,2000-09,0.0
T2587,2000-10,0.0
T2587,2000-11,3.0
T2587,2000-12,0.0
T2587,2001-01,0.0
T2587,2001-02,0.0
T2587,2001-03,0.0
T2587,2001-04,0.0
T2587,2001-05,0.0
T2587,2001-06,0.0
T2587,2001-07,0.0
T2587,2001-08,0.0
T2587,2001-09,0.0
T2587,2001-10,0.0
T2587,2001-11,18.0
T2587,2001-12,0.0
T2587,2002-01,0.0
T2587,2002-02,0.0
T2587,2002-03,0.0
T2588,1998-01,3.0
T2588,1998-02,3.0
T2588,1998-03,2.0
T2588,1998-04,10.0
T2588,1998-05,0.0
T2588,1998-06,0.0
T2588,1998-07,3.0
T2588,1998-08,0.0
T2588,1998-09,4.0
T2588,1998-10,1.0
T2588,1998-11,2.0
T2588,1998-12,3.0
T2588,1999-01,2.0
T2588,1999-02,2.0
T2588,1999-03,2.0
T2588,1999-04,4.0
T2588,1999-05,0.0
T2588,1999-06,0.0
T2588,1999-07,0.0
T2588,1999-08,2.0
T2588,1999-09,1.0
T2588,1999-10,0.0
T2588,1999-11,2.0
T2588,1999-12,2.0
T2588,2000-01,0.0
T2588,2000-02,0.0
T2588,2000-03,0.0
T2588,2000-04,0.0
T2588,2000-05,2.0
T2588,2000-06,0.0
T2588,2000-07,1.0
T2588,2000-08,1.0
T2588,2000-09,5.0
T2588,2000-10,5.0
T2588,2000-11,1.0
T2588,2000-12,4.0
T2588,2001-01,2.0
T2588,2001-02,0.0
T2588,2001-03,1.0
T2588,2001-04,1.0
T2588,2001-05,0.0
T2588,2001-06,0.0
T2588,2001-07,1.0
T2588,2001-08,2.0
T2588,2001-09,0.0
T2588,2001-10,0.0
T2588,2001-11,0.0
T2588,2001-12,0.0
T2588,2002-01,0.0
T2588,2002-02,2.0
T2588,2002-03,0.0
T2589,1998-01,1.0
T2589,1998-02,2.0
T2589,1998-03,3.0
T2589,1998-04,0.0
T2589,1998-05,3.0
T2589,1998-06,3.0
T2589,1998-07,3.0
T2589,1998-08,6.0
T2589,1998-09,5.0
T2589,1998-10,2.0
T2589,1998-11,1.0
T2589,1998-12,1.0
T2589,1999-01,2.0
T2589,1999-02,0.0
T2589,1999-03,0.0
T2589,1999-04,1.0
T2589,1999-05,1.0
T2589,1999-06,5.0
T2589,1999-07,1.0
T2589,1999-08,1.0
T2589,1999-09,3.0
T2589,1999-10,1.0
T2589,1999-11,0.0
T2589,1999-12,0.0
T2589,2000-01,1.0
T2589,2000-02,1.0
T2589,2000-03,3.0
T2589,2000-04,1.0
T2589,2000-05,0.0
T2589,2000-06,3.0
T2589,2000-07,2.0
T2589,2000-08,0.0
T2589,2000-09,0.0
T2589,2000-10,1.0
T2589,2000-11,3.0
T2589,2000-12,2.0
T2589,2001-01,2.0
T2589,2001-02,1.0
T2589,2001-03,1.0
T2589,2001-04,2.0
T2589,2001-05,2.0
T2589,2001-06,1.0
T2589,2001-07,0.0
T2589,2001-08,0.0
T2589,2001-09,1.0
T2589,2001-10,2.0
T2589,2001-11,0.0
T2589,2001-12,2.0
T2589,2002-01,0.0
T2589,2002-02,0.0
T2589,2002-03,0.0
T2590,1998-01,1.0
T2590,1998-02,3.0
T2590,1998-03,4.0
T2590,1998-04,0.0
T2590,1998-05,1.0
T2590,1998-06,0.0
T2590,1998-07,0.0
T2590,1998-08,3.0
T2590,1998-09,0.0
T2590,1998-10,4.0
T2590,1998-11,0.0
T2590,1998-12,2.0
T2590,1999-01,1.0
T2590,1999-02,2.0
T2590,1999-03,2.0
T2590,1999-04,1.0
T2590,1999-05,2.0
T2590,1999-06,1.0
T2590,1999-07,3.0
T2590,1999-08,2.0
T2590,1999-09,9.0
T2590,1999-10,4.0
T2590,1999-11,4.0
T2590,1999-12,1.0
T2590,2000-01,1.0
T2590,2000-02,2.0
T2590,2000-03,3.0
T2590,2000-04,1.0
T2590,2000-05,0.0
T2590,2000-06,2.0
T2590,2000-07,6.0
T2590,2000-08,1.0
T2590,2000-09,2.0
T2590,2000-10,0.0
T2590,2000-11,1.0
T2590,2000-12,0.0
T2590,2001-01,1.0
T2590,2001-02,1.0
T2590,2001-03,0.0
T2590,2001-04,0.0
T2590,2001-05,0.0
T2590,2001-06,4.0
T2590,2001-07,1.0
T2590,2001-08,0.0
T2590,2001-09,0.0
T2590,2001-10,0.0
T2590,2001-11,0.0
T2590,2001-12,0.0
T2590,2002-01,0.0
T2590,2002-02,0.0
T2590,2002-03,0.0
T2591,1998-01,0.0
T2591,1998-02,0.0
T2591,1998-03,0.0
T2591,1998-04,0.0
T2591,1998-05,2.0
T2591,1998-06,0.0
T2591,1998-07,22.0
T2591,1998-08,0.0
T2591,1998-09,0.0
T2591,1998-10,0.0
T2591,1998-11,0.0
T2591,1998-12,0.0
T2591,1999-01,0.0
T2591,1999-02,0.0
T2591,1999-03,0.0
T2591,1999-04,2.0
T2591,1999-05,0.0
T2591,1999-06,2.0
T2591,1999-07,0.0
T2591,1999-08,0.0
T2591,1999-09,0.0
T2591,1999-10,0.0
T2591,1999-11,0.0
T2591,1999-12,2.0
T2591,2000-01,2.0
T2591,2000-02,0.0
T2591,2000-03,20.0
T2591,2000-04,6.0
T2591,2000-05,4.0
T2591,2000-06,0.0
T2591,2000-07,0.0
T2591,2000-08,0.0
T2591,2000-09,2.0
T2591,2000-10,0.0
T2591,2000-11,0.0
T2591,2000-12,0.0
T2591,2001-01,0.0
T2591,2001-02,0.0
T2591,2001-03,0.0
T2591,2001-04,0.0
T2591,2001-05,0.0
T2591,2001-06,0.0
T2591,2001-07,0.0
T2591,2001-08,2.0
T2591,2001-09,8.0
T2591,2001-10,2.0
T2591,2001-11,0.0
T2591,2001-12,0.0
T2591,2002-01,0.0
T2591,2002-02,0.0
T2591,2002-03,0.0
T2592,1998-01,4.0
T2592,1998-02,4.0
T2592,1998-03,2.0
T2592,1998-04,3.0
T2592,1998-05,0.0
T2592,1998-06,4.0
T2592,1998-07,1.0
T2592,1998-08,4.0
T2592,1998-09,3.0
T2592,1998-10,6.0
T2592,1998-11,2.0
T2592,1998-12,8.0
T2592,1999-01,1.0
T2592,1999-02,5.0
T2592,1999-03,3.0
T2592,1999-04,2.0
T2592,1999-05,1.0
T2592,1999-06,1.0
T2592,1999-07,2.0
T2592,1999-08,0.0
T2592,1999-09,0.0
T2592,1999-10,0.0
T2592,1999-11,1.0
T2592,1999-12,1.0
T2592,2000-01,1.0
T2592,2000-02,2.0
T2592,2000-03,0.0
T2592,2000-04,3.0
T2592,2000-05,2.0
T2592,2000-06,0.0
T2592,2000-07,2.0
T2592,2000-08,0.0
T2592,2000-09,2.0
T2592,2000-10,1.0
T2592,2000-11,0.0
T2592,2000-12,2.0
T2592,2001-01,1.0
T2592,2001-02,0.0
T2592,2001-03,0.0
T2592,2001-04,0.0
T2592,2001-05,0.0
T2592,2001-06,0.0
T2592,2001-07,0.0
T2592,2001-08,1.0
T2592,2001-09,0.0
T2592,2001-10,1.0
T2592,2001-11,0.0
T2592,2001-12,0.0
T2592,2002-01,0.0
T2592,2002-02,0.0
T2592,2002-03,0.0
T2593,1998-01,7.0
T2593,1998-02,4.0
T2593,1998-03,4.0
T2593,1998-04,2.0
T2593,1998-05,6.0
T2593,1998-06,1.0
T2593,1998-07,5.0
T2593,1998-08,1.0
T2593,1998-09,0.0
T2593,1998-10,5.0
T2593,1998-11,3.0
T2593,1998-12,2.0
T2593,1999-01,2.0
T2593,1999-02,0.0
T2593,1999-03,4.0
T2593,1999-04,1.0
T2593,1999-05,0.0
T2593,1999-06,2.0
T2593,1999-07,0.0
T2593,1999-08,0.0
T2593,1999-09,2.0
T2593,1999-10,1.0
T2593,1999-11,0.0
T2593,1999-12,3.0
T2593,2000-01,2.0
T2593,2000-02,1.0
T2593,2000-03,0.0
T2593,2000-04,1.0
T2593,2000-05,0.0
T2593,2000-06,2.0
T2593,2000-07,0.0
T2593,2000-08,1.0
T2593,2000-09,3.0
T2593,2000-10,2.0
T2593,2000-11,0.0
T2593,2000-12,0.0
T2593,2001-01,0.0
T2593,2001-02,0.0
T2593,2001-03,0.0
T2593,2001-04,3.0
T2593,2001-05,1.0
T2593,2001-06,0.0
T2593,2001-07,1.0
T2593,2001-08,0.0
T2593,2001-09,0.0
T2593,2001-10,1.0
T2593,2001-11,1.0
T2593,2001-12,2.0
T2593,2002-01,0.0
T2593,2002-02,0.0
T2593,2002-03,0.0
T2594,1998-01,2.0
T2594,1998-02,7.0
T2594,1998-03,8.0
T2594,1998-04,10.0
T2594,1998-05,9.0
T2594,1998-06,4.0
T2594,1998-07,0.0
T2594,1998-08,2.0
T2594,1998-09,0.0
T2594,1998-10,1.0
T2594,1998-11,2.0
T2594,1998-12,1.0
T2594,1999-01,2.0
T2594,1999-02,3.0
T2594,1999-03,1.0
T2594,1999-04,0.0
T2594,1999-05,1.0
T2594,1999-06,2.0
T2594,1999-07,3.0
T2594,1999-08,0.0
T2594,1999-09,0.0
T2594,1999-10,1.0
T2594,1999-11,0.0
T2594,1999-12,2.0
T2594,2000-01,1.0
T2594,2000-02,2.0
T2594,2000-03,3.0
T2594,2000-04,1.0
T2594,2000-05,0.0
T2594,2000-06,0.0
T2594,2000-07,2.0
T2594,2000-08,0.0
T2594,2000-09,0.0
T2594,2000-10,0.0
T2594,2000-11,1.0
T2594,2000-12,0.0
T2594,2001-01,1.0
T2594,2001-02,0.0
T2594,2001-03,2.0
T2594,2001-04,0.0
T2594,2001-05,0.0
T2594,2001-06,2.0
T2594,2001-07,0.0
T2594,2001-08,0.0
T2594,2001-09,0.0
T2594,2001-10,0.0
T2594,2001-11,0.0
T2594,2001-12,0.0
T2594,2002-01,0.0
T2594,2002-02,0.0
T2594,2002-03,0.0
T2595,1998-01,0.0
T2595,1998-02,0.0
T2595,1998-03,0.0
T2595,1998-04,0.0
T2595,1998-05,0.0
T2595,1998-06,3.0
T2595,1998-07,1.0
T2595,1998-08,2.0
T2595,1998-09,3.0
T2595,1998-10,2.0
T2595,1998-11,13.0
T2595,1998-12,4.0
T2595,1999-01,3.0
T2595,1999-02,1.0
T2595,1999-03,4.0
T2595,1999-04,4.0
T2595,1999-05,0.0
T2595,1999-06,3.0
T2595,1999-07,0.0
T2595,1999-08,2.0
T2595,1999-09,0.0
T2595,1999-10,2.0
T2595,1999-11,1.0
T2595,1999-12,0.0
T2595,2000-01,1.0
T2595,2000-02,2.0
T2595,2000-03,3.0
T2595,2000-04,1.0
T2595,2000-05,1.0
T2595,2000-06,0.0
T2595,2000-07,4.0
T2595,2000-08,2.0
T2595,2000-09,1.0
T2595,2000-10,0.0
T2595,2000-11,0.0
T2595,2000-12,1.0
T2595,2001-01,1.0
T2595,2001-02,2.0
T2595,2001-03,1.0
T2595,2001-04,0.0
T2595,2001-05,0.0
T2595,2001-06,2.0
T2595,2001-07,1.0
T2595,2001-08,0.0
T2595,2001-09,1.0
T2595,2001-10,2.0
T2595,2001-11,0.0
T2595,2001-12,0.0
T2595,2002-01,2.0
T2595,2002-02,0.0
T2595,2002-03,0.0
T2596,1998-01,0.0
T2596,1998-02,0.0
T2596,1998-03,0.0
T2596,1998-04,0.0
T2596,1998-05,0.0
T2596,1998-06,0.0
T2596,1998-07,6.0
T2596,1998-08,6.0
T2596,1998-09,4.0
T2596,1998-10,0.0
T2596,1998-11,3.0
T2596,1998-12,3.0
T2596,1999-01,3.0
T2596,1999-02,2.0
T2596,1999-03,4.0
T2596,1999-04,6.0
T2596,1999-05,0.0
T2596,1999-06,1.0
T2596,1999-07,5.0
T2596,1999-08,2.0
T2596,1999-09,2.0
T2596,1999-10,2.0
T2596,1999-11,0.0
T2596,1999-12,0.0
T2596,2000-01,0.0
T2596,2000-02,0.0
T2596,2000-03,2.0
T2596,2000-04,0.0
T2596,2000-05,3.0
T2596,2000-06,2.0
T2596,2000-07,6.0
T2596,2000-08,1.0
T2596,2000-09,1.0
T2596,2000-10,1.0
T2596,2000-11,1.0
T2596,2000-12,0.0
T2596,2001-01,2.0
T2596,2001-02,1.0
T2596,2001-03,0.0
T2596,2001-04,1.0
T2596,2001-05,3.0
T2596,2001-06,0.0
T2596,2001-07,0.0
T2596,2001-08,0.0
T2596,2001-09,1.0
T2596,2001-10,0.0
T2596,2001-11,1.0
T2596,2001-12,0.0
T2596,2002-01,1.0
T2596,2002-02,0.0
T2596,2002-03,0.0
T2597,1998-01,0.0
T2597,1998-02,0.0
T2597,1998-03,0.0
T2597,1998-04,0.0
T2597,1998-05,0.0
T2597,1998-06,0.0
T2597,1998-07,0.0
T2597,1998-08,0.0
T2597,1998-09,0.0
T2597,1998-10,0.0
T2597,1998-11,0.0
T2597,1998-12,0.0
T2597,1999-01,0.0
T2597,1999-02,0.0
T2597,1999-03,0.0
T2597,1999-04,0.0
T2597,1999-05,1.0
T2597,1999-06,0.0
T2597,1999-07,0.0
T2597,1999-08,0.0
T2597,1999-09,1.0
T2597,1999-10,2.0
T2597,1999-11,2.0
T2597,1999-12,5.0
T2597,2000-01,6.0
T2597,2000-02,8.0
T2597,2000-03,4.0
T2597,2000-04,4.0
T2597,2000-05,7.0
T2597,2000-06,2.0
T2597,2000-07,10.0
T2597,2000-08,1.0
T2597,2000-09,2.0
T2597,2000-10,8.0
T2597,2000-11,4.0
T2597,2000-12,2.0
T2597,2001-01,2.0
T2597,2001-02,1.0
T2597,2001-03,1.0
T2597,2001-04,1.0
T2597,2001-05,1.0
T2597,2001-06,0.0
T2597,2001-07,2.0
T2597,2001-08,0.0
T2597,2001-09,0.0
T2597,2001-10,0.0
T2597,2001-11,0.0
T2597,2001-12,0.0
T2597,2002-01,0.0
T2597,2002-02,0.0
T2597,2002-03,0.0
T2598,1998-01,0.0
T2598,1998-02,2.0
T2598,1998-03,4.0
T2598,1998-04,8.0
T2598,1998-05,3.0
T2598,1998-06,2.0
T2598,1998-07,3.0
T2598,1998-08,1.0
T2598,1998-09,1.0
T2598,1998-10,4.0
T2598,1998-11,0.0
T2598,1998-12,0.0
T2598,1999-01,6.0
T2598,1999-02,0.0
T2598,1999-03,7.0
T2598,1999-04,1.0
T2598,1999-05,2.0
T2598,1999-06,3.0
T2598,1999-07,1.0
T2598,1999-08,3.0
T2598,1999-09,0.0
T2598,1999-10,4.0
T2598,1999-11,1.0
T2598,1999-12,0.0
T2598,2000-01,1.0
T2598,2000-02,0.0
T2598,2000-03,2.0
T2598,2000-04,0.0
T2598,2000-05,1.0
T2598,2000-06,0.0
T2598,2000-07,0.0
T2598,2000-08,1.0
T2598,2000-09,4.0
T2598,2000-10,0.0
T2598,2000-11,1.0
T2598,2000-12,0.0
T2598,2001-01,2.0
T2598,2001-02,1.0
T2598,2001-03,0.0
T2598,2001-04,0.0
T2598,2001-05,2.0
T2598,2001-06,2.0
T2598,2001-07,0.0
T2598,2001-08,0.0
